#=========================================================================================#===
#ANSOFT                                                                              #03/24/20
#Uncoupled Dipole Transfer Function (10mm)                                           #11:44:38
#
#-----------------------------------------------------------------------------------------#---
#        Freq [GHz]                eRe []                 eIm []
#                            Phase='0deg'           Phase='0deg'
25.280000000000001   134.494960318239634     58.375914885328903
25.289999999999999   134.863044325615931     57.543260301107111
25.300000000000001   135.225867064753857     56.708266317067242
25.309999999999999   135.583423869104990     55.870965357644280
25.320000000000000   135.935691986760816     55.031392876162712
25.329999999999998   136.282657591021291     54.189577382538452
25.340000000000000   136.624305625356612     53.345552679245024
25.350000000000001   136.960616251352548     52.499354339312340
25.359999999999999   137.291599632865370     51.651011394133832
25.370000000000001   137.617195374425847     50.800569949179533
25.379999999999999   137.937434328897353     49.948051755765420
25.390000000000001   138.252275941150032     49.093490689198511
25.399999999999999   138.561705587979390     48.236927975829381
25.410000000000000   138.865724186649629     47.378393525592138
25.420000000000002   139.164305489538435     46.517921722639450
25.430000000000000   139.457459777684846     45.655547832600632
25.440000000000001   139.745144042455081     44.791310439735184
25.449999999999999   140.027365774020808     43.925232461291728
25.460000000000001   140.304100211828455     43.057365545579380
25.469999999999999   140.575337339451096     42.187728564315520
25.480000000000000   140.841056154474757     41.316366347405591
25.489999999999998   141.101285773181075     40.443310203379845
25.500000000000000   141.355964843590698     39.568591892828813
25.510000000000002   141.605101191766749     38.692254462393663
25.520000000000000   141.848673410170960     37.814328693112202
25.530000000000001   142.086688906987149     36.934850583784993
25.539999999999999   142.319133317040098     36.053856842255875
25.550000000000001   142.545983253051475     35.171375447821482
25.559999999999999   142.767239365332500     34.287457297329169
25.570000000000000   142.982885320868377     33.402126680186370
25.579999999999998   143.192909179790661     32.515421356728297
25.590000000000000   143.397318577998874     31.627378490396286
25.600000000000001   143.596081414731998     30.738034530454357
25.609999999999999   143.789200450586861     29.847429922709580
25.620000000000001   143.976655158625817     28.955590669607957
25.629999999999999   144.158453239609429     28.062566358001320
25.640000000000001   144.334579774536564     27.168377282053186
25.649999999999999   144.505016813923703     26.273072001493603
25.660000000000000   144.669781837514762     25.376687046664692
25.670000000000002   144.828829419685803     24.479252179904893
25.680000000000000   144.982177391627630     23.580809404196717
25.690000000000001   145.129813220369329     22.681398492339071
25.699999999999999   145.271723696933293     21.781046169797953
25.710000000000001   145.407907197950863     20.879795397609278
25.719999999999999   145.538363728881535     19.977689461199788
25.730000000000000   145.663093892010977     19.074757086654635
25.739999999999998   145.782048424089226     18.171035784964285
25.750000000000000   145.895251753668560     17.266566607962091
25.760000000000002   146.002719181578328     16.361387613141353
25.770000000000000   146.104398823538617     15.455531388106044
25.780000000000001   146.200307673947833     14.549040428771688
25.789999999999999   146.290453540085934     13.641946546787619
25.800000000000001   146.374824974010522     12.734296688208536
25.809999999999999   146.453404931905879     11.826121362186793
25.820000000000000   146.526198852865775     10.917459079143731
25.829999999999998   146.593193784642324     10.008348180116053
25.840000000000000   146.654400476004412      9.098829504606337
25.850000000000001   146.709793390694102      8.188936085025365
25.859999999999999   146.759392684805306      7.278709624492969
25.870000000000001   146.803194433494610      6.368187159058314
25.879999999999999   146.841178446355059      5.457404783568178
25.890000000000001   146.873332131358808      4.546405872271198
25.899999999999999   146.899689047451204      3.635222340974153
25.910000000000000   146.920232335229088      2.723897548885581
25.920000000000002   146.934954359801111      1.812465963023705
25.930000000000000   146.943869485467502      0.900969308383001
25.940000000000001   146.946940360302676     -0.010555690591140
25.949999999999999   146.944208995062723     -0.922072203806154
25.960000000000001   146.935649723854340     -1.833538830545526
25.969999999999999   146.921267958691715     -2.744918382387214
25.980000000000000   146.901067256091011     -3.656174658904638
25.989999999999998   146.875043519094902     -4.567263170826698
26.000000000000000   146.843189974879635     -5.478151393294639
26.010000000000002   146.805512651279400     -6.388796831609763
26.020000000000000   146.762025013071167     -7.299162380631115
26.030000000000001   146.712717489211400     -8.209212500018861
26.039999999999999   146.657589412692886     -9.118902094350345
26.050000000000001   146.596638888351691    -10.028195904028795
26.059999999999999   146.529890452208519    -10.937054519068393
26.070000000000000   146.457313447226113    -11.845443197311385
26.079999999999998   146.378928827360539    -12.753317139833234
26.090000000000000   146.294744239413831    -13.660641308302861
26.100000000000001   146.204750150255677    -14.567375656223437
26.109999999999999   146.108948926238213    -15.473482676601545
26.120000000000001   146.007369460118895    -16.378920206454829
26.129999999999999   145.899990229539583    -17.283652828301179
26.140000000000001   145.786810002497788    -18.187642455011783
26.149999999999999   145.667866400309833    -19.090848103225508
26.160000000000000   145.543123664047869    -19.993230765082398
26.170000000000002   145.412621750467338    -20.894755687543253
26.180000000000000   145.276350889883645    -21.795377332735377
26.190000000000001   145.134309122240211    -22.695062715248419
26.199999999999999   144.986505006007434    -23.593771800408224
26.210000000000001   144.832955205666252    -24.491465746147618
26.219999999999999   144.673652166781693    -25.388104787532498
26.230000000000000   144.508629751060738    -26.283651603680354
26.239999999999998   144.337856882962257    -27.178065298330573
26.250000000000000   144.161379404952982    -28.071311469967419
26.260000000000002   143.979162432996901    -28.963347559055006
26.270000000000000   143.791245312725522    -29.854138272056694
26.280000000000001   143.597640084028029    -30.743643478149657
26.289999999999999   143.398333045159802    -31.631823481539477
26.300000000000001   143.193334976797956    -32.518643233893712
26.309999999999999   142.982669972847077    -33.404061116558680
26.320000000000000   142.766338781726574    -34.288039249185914
26.329999999999998   142.544362735681005    -35.170542624431931
26.340000000000000   142.316722968343896    -36.051526711934208
26.350000000000001   142.083453443571756    -36.930960657563119
26.359999999999999   141.844556857110632    -37.808803224693094
26.370000000000001   141.600052631049607    -38.685015606445326
26.379999999999999   141.349938267601573    -39.559554532365283
26.390000000000001   141.094237745612645    -40.432395438268145
26.399999999999999   140.832943793180903    -41.303487130455949
26.410000000000000   140.566095618989323    -42.172799860310626
26.420000000000002   140.293678843833163    -43.040294760894561
26.430000000000000   140.015728777913836    -43.905931329438189
26.440000000000001   139.732239327696817    -44.769675515741866
26.449999999999999   139.443213054126090    -45.631483378132685
26.460000000000001   139.148716422327141    -46.491325203527119
26.469999999999999   138.848706256651781    -47.349157656319704
26.480000000000000   138.543212217007294    -48.204947896387736
26.489999999999998   138.232255688041135    -49.058656848837835
26.500000000000000   137.915852066442682    -49.910247731084212
26.510000000000002   137.594027202047528    -50.759681331847744
26.520000000000000   137.266751543819510    -51.605519654938206
26.530000000000001   136.934083612767807    -52.448772133138959
26.539999999999999   136.596029113288608    -53.289756871602464
26.550000000000001   136.252611596436566    -54.128437453038941
26.559999999999999   135.903816370647746    -54.964775619910029
26.570000000000000   135.549688865185146    -55.798738219168783
26.579999999999998   135.190233627347368    -56.630290261270837
26.590000000000000   134.825474224772279    -57.459395243198927
26.600000000000001   134.455420124644689    -58.286012870984933
26.609999999999999   134.080080783327077    -59.110110180494942
26.620000000000001   133.699498173542963    -59.931652225412016
26.629999999999999   133.313671013938404    -60.750602089277145
26.640000000000001   132.922622369455468    -61.566926118603263
26.649999999999999   132.526370571045447    -62.380585807219695
26.660000000000000   132.124938845022939    -63.191547444895448
26.670000000000002   131.718350033367017    -63.999774419978266
26.680000000000000   131.306612556903247    -64.805232723504105
26.690000000000001   130.889751826872413    -65.607893325881193
26.699999999999999   130.467777209039127    -66.407709044971980
26.710000000000001   130.040728750817522    -67.204657483988939
26.719999999999999   129.608624841421658    -67.998696237315670
26.730000000000000   129.171455897514420    -68.789795152021355
26.739999999999998   128.729267702114299    -69.577915407637803
26.750000000000000   128.282082946443609    -70.363029354901371
26.760000000000002   127.829915334426033    -71.145100573366676
26.770000000000000   127.372787373224725    -71.924090544744061
26.780000000000001   126.910731310997051    -72.699976444708454
26.789999999999999   126.443749043380450    -73.472714079751881
26.800000000000001   125.971888054393659    -74.242274618145075
26.809999999999999   125.495151573996168    -75.008626138416616
26.820000000000000   125.013581414537867    -75.771736383816972
26.829999999999998   124.527170847230281    -76.531569061415851
26.840000000000000   124.035973221501095    -77.288092536899427
26.850000000000001   123.539996850448915    -78.041279390483098
26.859999999999999   123.039272229509564    -78.791091641307816
26.870000000000001   122.533815349902156    -79.537497718064174
26.879999999999999   122.023660216110031    -80.280468226839602
26.890000000000001   121.508835578896722    -81.019977208967518
26.899999999999999   120.989347237531533    -81.755973527256245
26.910000000000000   120.465233315597615    -82.488446653386276
26.920000000000002   119.936514205945471    -83.217363004910766
26.930000000000000   119.403231376998718    -83.942680553608469
26.940000000000001   118.865388171368608    -84.664372980533585
26.949999999999999   118.323022037057115    -85.382411634253501
26.960000000000001   117.776165808634886    -86.096770765624299
26.969999999999999   117.224837922967140    -86.807417942033126
26.980000000000000   116.669063509273116    -87.514319319399192
26.989999999999998   116.108883669824522    -88.217451356592676
27.000000000000000   115.544296151060493    -88.916769493628735
27.010000000000002   114.975362283824865    -89.612265521013796
27.020000000000000   114.402095546792410    -90.303899604978525
27.030000000000001   113.824513542633980    -90.991633810480579
27.039999999999999   113.242668613178779    -91.675465366946895
27.050000000000001   112.656562683722399    -92.355340707679517
27.059999999999999   112.066248640576248    -93.031247619068580
27.070000000000000   111.471742747452879    -93.703142551910645
27.079999999999998   110.873072857486420    -94.371016737941417
27.090000000000000   110.270259201271244    -95.034836958125709
27.100000000000001   109.663357866647203    -95.694563639639284
27.109999999999999   109.052380017643102    -96.350179919482471
27.120000000000001   108.437360721151137    -97.001658454058941
27.129999999999999   107.818338819975480    -97.648974898169627
27.140000000000001   107.195321252851770    -98.292099364380093
27.149999999999999   106.568357004443840    -98.931015052653436
27.160000000000000   105.937472128181099    -99.565676857966977
27.170000000000002   105.302699405798663   -100.196076671122924
27.180000000000000   104.664074726644358   -100.822181878713465
27.190000000000001   104.021614595777194   -101.443968771780931
27.199999999999999   103.375364270801768   -102.061413250715276
27.210000000000001   102.725350929434995   -102.674494849713881
27.219999999999999   102.071591428446922   -103.283177396605083
27.230000000000000   101.414153585436850   -103.887445168788503
27.239999999999998   100.753039054372238   -104.487279842537262
27.250000000000000   100.088296448606656   -105.082657229665898
27.260000000000002    99.419943418543852   -105.673537242122222
27.270000000000000    98.748030858605148   -106.259910560058543
27.280000000000001    98.072576102455002   -106.841762521575703
27.289999999999999    97.393623384966617   -107.419049468468515
27.300000000000001    96.711200031377686   -107.991770339009307
27.309999999999999    96.025341268108136   -108.559886874024698
27.320000000000000    95.336076501476086   -109.123388996664602
27.329999999999998    94.643448980708371   -109.682245993145571
27.340000000000000    93.947485848443137   -110.236450396770223
27.350000000000001    93.248222102431200   -110.785969743324571
27.359999999999999    92.545691095699553   -111.330783533813957
27.370000000000001    91.839921300093380   -111.870881626091844
27.379999999999999    91.130964529159769   -112.406228497303360
27.390000000000001    90.418847603276092   -112.936822747721379
27.399999999999999    89.703602732342247   -113.462628052388069
27.410000000000000    88.985263794457921   -113.983637835168579
27.420000000000002    88.263863549918668   -114.499833096218310
27.430000000000000    87.539442156240753   -115.011185760573284
27.440000000000001    86.812031158511019   -115.517687410943282
27.449999999999999    86.081675283112560   -116.019304641665229
27.460000000000001    85.348400859281114   -116.516040383958327
27.469999999999999    84.612253979913021   -117.007871859493633
27.480000000000000    83.873258268587989   -117.494765717040735
27.489999999999998    83.131441946452355   -117.976731451445900
27.500000000000000    82.386863909894444   -118.453728297491892
27.510000000000002    81.639552963188592   -118.925761367375856
27.520000000000000    80.889536853896928   -119.392801584452982
27.530000000000001    80.136859074567454   -119.854833251661091
27.539999999999999    79.381562038721171   -120.311848626839321
27.550000000000001    78.623658178079111   -120.763821148076403
27.559999999999999    77.863213154572236   -121.210747820502789
27.570000000000000    77.100245248132097   -121.652611541943628
27.579999999999998    76.334801428512563   -122.089398237083131
27.590000000000000    75.566911679325827   -122.521087064852750
27.600000000000001    74.796621403602288   -122.947674451126929
27.609999999999999    74.023956937994214   -123.369145342853585
27.620000000000001    73.248961475995188   -123.785477150580718
27.629999999999999    72.471671636149821   -124.196673022985124
27.640000000000001    71.692120732451542   -124.602710241830962
27.649999999999999    70.910354008884042   -125.003579258263798
27.660000000000000    70.126395404395993   -125.399269202636290
27.670000000000002    69.340293813524184   -125.789769638685399
27.680000000000000    68.552095851500795   -126.175063038416440
27.690000000000001    67.761817460866567   -126.555161197304400
27.699999999999999    66.969502192250189   -126.930016627348820
27.710000000000001    66.175199393826631   -127.299649110584610
27.719999999999999    65.378939886967004   -127.664033968468701
27.730000000000000    64.580760110470209   -128.023173889703514
27.739999999999998    63.780698687777509   -128.377051042193415
27.750000000000000    62.978786685543170   -128.725659778929781
27.760000000000002    62.175072454757988   -129.068980427427960
27.770000000000000    61.369590358947974   -129.407019299896177
27.780000000000001    60.562381502535167   -129.739766543483995
27.789999999999999    59.753475037142763   -130.067214409120936
27.800000000000001    58.942915906132896   -130.389347704004791
27.809999999999999    58.130739011430180   -130.706176177481751
27.820000000000000    57.316980597143576   -131.017672972446917
27.829999999999998    56.501686965574166   -131.323837560094887
27.840000000000000    55.684892403089421   -131.624670823608454
27.850000000000001    54.866625911345693   -131.920170415194605
27.859999999999999    54.046939014461728   -132.210316007729176
27.870000000000001    53.225858839648062   -132.495106263699711
27.879999999999999    52.403430993545065   -132.774543921086263
27.890000000000001    51.579690787368968   -133.048625656253023
27.899999999999999    50.754670199307505   -133.317337919823927
27.910000000000000    49.928421621535975   -133.580684053373659
27.920000000000002    49.100969684757274   -133.838646521930286
27.930000000000000    48.272359113949797   -134.091257956592273
27.940000000000001    47.442622355432754   -134.338476695020915
27.949999999999999    46.611805741156701   -134.580314107619188
27.960000000000001    45.779938108225622   -134.816756741072794
27.969999999999999    44.947064478162972   -135.047823458403343
27.980000000000000    44.113213776300881   -135.273515178764399
27.989999999999998    43.278435244597809   -135.493801919483360
28.000000000000000    42.442759136485655   -135.708705615199449
