-0.415, -0.000315, 372.1
-0.415, -0.000245, 373.5
-0.415, -0.000175, 374.7
-0.415, -0.000105, 375.4
-0.415, -3.5e-05, 375.8
-0.415, 3.5e-05, 375.8
-0.415, 0.000105, 375.4
-0.415, 0.000175, 374.7
-0.415, 0.000245, 373.5
-0.415, 0.000315, 372.1
-0.415, 0.000385, 370.2
-0.415, 0.000455, 368
-0.415, 0.000525, 365.4
-0.415, 0.000595, 362.5
-0.415, 0.000665, 359.2
-0.415, 0.000735, 355.5
-0.415, 0.000805, 351.5
-0.415, 0.000875, 347.2
-0.415, 0.000945, 342.5
-0.415, 0.001015, 337.5
-0.415, 0.001085, 332.1
-0.415, 0.001155, 326.4
-0.415, 0.001225, 320.4
-0.415, 0.001295, 314.1
-0.415, 0.001365, 307.5
-0.415, 0.001435, 300.5
-0.415, 0.001505, 293.3
-0.415, 0.001575, 285.8
-0.415, 0.001645, 278
-0.415, 0.001715, 269.9
-0.415, 0.001785, 261.5
-0.415, 0.001855, 252.9
-0.415, 0.001925, 244.1
-0.415, 0.001995, 235
